symbol,datetime,open,high,low,close,volume,DERIVATIVE_TYPE,YEAR,MONTH,DATE,TIME,expiry,option_type,strike,open_interest,ATM
NIFTY,2026-04-22 09:15:00,24451.6,24494.0,24425.2,24470.3,5655,F,2026.0,4.0,2026-04-22,09:15:59,I,,,16394040.0,
NIFTY,2026-04-22 09:16:00,24480.4,24480.4,24473.0,24478.0,1950,F,2026.0,4.0,2026-04-22,09:16:59,I,,,16385525.0,
NIFTY,2026-04-22 09:17:00,24480.0,24497.0,24480.0,24490.0,5980,F,2026.0,4.0,2026-04-22,09:17:59,I,,,16385525.0,
NIFTY,2026-04-22 09:18:00,24490.0,24490.0,24470.0,24476.0,8970,F,2026.0,4.0,2026-04-22,09:18:59,I,,,16385525.0,
NIFTY,2026-04-22 09:19:00,24475.0,24477.1,24464.9,24465.0,10530,F,2026.0,4.0,2026-04-22,09:19:59,I,,,16385850.0,
NIFTY,2026-04-22 09:20:00,24461.8,24470.0,24455.3,24467.5,8190,F,2026.0,4.0,2026-04-22,09:20:59,I,,,16385850.0,
NIFTY,2026-04-22 09:21:00,24467.5,24470.0,24458.5,24466.6,6435,F,2026.0,4.0,2026-04-22,09:21:59,I,,,16385850.0,
NIFTY,2026-04-22 09:22:00,24466.6,24478.9,24456.0,24463.0,6695,F,2026.0,4.0,2026-04-22,09:22:59,I,,,16379610.0,
NIFTY,2026-04-22 09:23:00,24456.8,24467.5,24456.8,24467.5,9360,F,2026.0,4.0,2026-04-22,09:23:59,I,,,16379610.0,
NIFTY,2026-04-22 09:24:00,24467.5,24467.5,24440.1,24451.0,33930,F,2026.0,4.0,2026-04-22,09:24:59,I,,,16379610.0,
NIFTY,2026-04-22 09:25:00,24442.2,24442.2,24431.0,24434.0,18525,F,2026.0,4.0,2026-04-22,09:25:59,I,,,16398460.0,
NIFTY,2026-04-22 09:26:00,24434.0,24441.0,24430.0,24436.1,30875,F,2026.0,4.0,2026-04-22,09:26:59,I,,,16398460.0,
NIFTY,2026-04-22 09:27:00,24436.1,24440.0,24430.0,24434.9,16120,F,2026.0,4.0,2026-04-22,09:27:59,I,,,16398460.0,
NIFTY,2026-04-22 09:28:00,24434.9,24434.9,24425.1,24425.1,22945,F,2026.0,4.0,2026-04-22,09:28:59,I,,,16391505.0,
NIFTY,2026-04-22 09:29:00,24425.1,24429.7,24415.0,24417.0,44785,F,2026.0,4.0,2026-04-22,09:29:59,I,,,16391505.0,
NIFTY,2026-04-22 09:30:00,24417.0,24417.8,24401.0,24415.1,77350,F,2026.0,4.0,2026-04-22,09:30:59,I,,,16391505.0,
NIFTY,2026-04-22 09:31:00,24415.1,24430.0,24415.0,24420.0,17420,F,2026.0,4.0,2026-04-22,09:31:59,I,,,16389165.0,
NIFTY,2026-04-22 09:32:00,24420.0,24432.0,24420.0,24432.0,13975,F,2026.0,4.0,2026-04-22,09:32:59,I,,,16389165.0,
NIFTY,2026-04-22 09:33:00,24432.0,24440.0,24424.1,24424.1,21450,F,2026.0,4.0,2026-04-22,09:33:59,I,,,16389165.0,
NIFTY,2026-04-22 09:34:00,24424.1,24434.7,24416.1,24434.2,18785,F,2026.0,4.0,2026-04-22,09:34:59,I,,,16392480.0,
NIFTY,2026-04-22 09:35:00,24434.2,24441.0,24425.0,24425.0,11115,F,2026.0,4.0,2026-04-22,09:35:59,I,,,16392480.0,
NIFTY,2026-04-22 09:36:00,24425.0,24445.5,24419.3,24444.8,11310,F,2026.0,4.0,2026-04-22,09:36:59,I,,,16392480.0,
NIFTY,2026-04-22 09:37:00,24444.8,24447.0,24430.0,24430.1,9100,F,2026.0,4.0,2026-04-22,09:37:59,I,,,16404635.0,
NIFTY,2026-04-22 09:38:00,24430.1,24436.0,24425.0,24429.0,8255,F,2026.0,4.0,2026-04-22,09:38:59,I,,,16404635.0,
NIFTY,2026-04-22 09:39:00,24429.0,24429.0,24418.7,24418.7,8580,F,2026.0,4.0,2026-04-22,09:39:59,I,,,16404635.0,
NIFTY,2026-04-22 09:40:00,24418.7,24420.9,24405.0,24420.9,26455,F,2026.0,4.0,2026-04-22,09:40:59,I,,,16402295.0,
NIFTY,2026-04-22 09:41:00,24420.9,24423.4,24406.4,24411.6,7540,F,2026.0,4.0,2026-04-22,09:41:59,I,,,16402295.0,
NIFTY,2026-04-22 09:42:00,24411.6,24419.0,24405.0,24411.2,7215,F,2026.0,4.0,2026-04-22,09:42:59,I,,,16402295.0,
NIFTY,2026-04-22 09:43:00,24411.2,24413.5,24400.0,24400.0,46865,F,2026.0,4.0,2026-04-22,09:43:59,I,,,16401385.0,
NIFTY,2026-04-22 09:44:00,24400.0,24407.7,24395.0,24401.4,15535,F,2026.0,4.0,2026-04-22,09:44:59,I,,,16401385.0,
NIFTY,2026-04-22 09:45:00,24401.4,24405.0,24390.0,24400.0,40820,F,2026.0,4.0,2026-04-22,09:45:59,I,,,16401385.0,
NIFTY,2026-04-22 09:46:00,24400.0,24405.0,24390.0,24390.0,10790,F,2026.0,4.0,2026-04-22,09:46:59,I,,,16436940.0,
NIFTY,2026-04-22 09:47:00,24390.0,24396.5,24382.2,24396.5,22100,F,2026.0,4.0,2026-04-22,09:47:59,I,,,16436940.0,
NIFTY,2026-04-22 09:48:00,24396.5,24396.5,24381.0,24386.3,29250,F,2026.0,4.0,2026-04-22,09:48:59,I,,,16436940.0,
NIFTY,2026-04-22 09:49:00,24386.3,24392.8,24384.6,24390.0,10010,F,2026.0,4.0,2026-04-22,09:49:59,I,,,16448315.0,
NIFTY,2026-04-22 09:50:00,24390.0,24397.3,24385.0,24390.0,32110,F,2026.0,4.0,2026-04-22,09:50:59,I,,,16448315.0,
NIFTY,2026-04-22 09:51:00,24390.0,24406.3,24382.2,24401.0,13520,F,2026.0,4.0,2026-04-22,09:51:59,I,,,16448315.0,
NIFTY,2026-04-22 09:52:00,24401.0,24411.0,24385.5,24385.5,21775,F,2026.0,4.0,2026-04-22,09:52:59,I,,,16459690.0,
NIFTY,2026-04-22 09:53:00,24385.5,24405.5,24385.5,24390.3,5395,F,2026.0,4.0,2026-04-22,09:53:59,I,,,16459690.0,
NIFTY,2026-04-22 09:54:00,24390.3,24399.1,24384.0,24384.8,12090,F,2026.0,4.0,2026-04-22,09:54:59,I,,,16459690.0,
NIFTY,2026-04-22 09:55:00,24384.8,24391.0,24377.0,24390.0,35490,F,2026.0,4.0,2026-04-22,09:55:59,I,,,16470545.0,
NIFTY,2026-04-22 09:56:00,24390.1,24391.1,24377.8,24386.5,20150,F,2026.0,4.0,2026-04-22,09:56:59,I,,,16470545.0,
NIFTY,2026-04-22 09:57:00,24386.5,24388.0,24371.0,24371.0,32110,F,2026.0,4.0,2026-04-22,09:57:59,I,,,16470545.0,
NIFTY,2026-04-22 09:58:00,24371.0,24377.0,24371.0,24375.0,15925,F,2026.0,4.0,2026-04-22,09:58:59,I,,,16479190.0,
NIFTY,2026-04-22 09:59:00,24375.0,24376.0,24364.1,24364.1,26780,F,2026.0,4.0,2026-04-22,09:59:59,I,,,16479190.0,
NIFTY,2026-04-22 10:00:00,24364.1,24364.1,24338.0,24348.0,78780,F,2026.0,4.0,2026-04-22,10:00:59,I,,,16479190.0,
NIFTY,2026-04-22 10:01:00,24348.0,24361.8,24341.9,24360.0,25805,F,2026.0,4.0,2026-04-22,10:01:59,I,,,16492970.0,
NIFTY,2026-04-22 10:02:00,24360.0,24369.5,24357.0,24362.0,25090,F,2026.0,4.0,2026-04-22,10:02:59,I,,,16492970.0,
NIFTY,2026-04-22 10:03:00,24362.0,24365.0,24358.5,24363.8,12740,F,2026.0,4.0,2026-04-22,10:03:59,I,,,16492970.0,
NIFTY,2026-04-22 10:04:00,24363.8,24364.0,24358.5,24364.0,8450,F,2026.0,4.0,2026-04-22,10:04:59,I,,,16467360.0,
NIFTY,2026-04-22 10:05:00,24364.0,24364.0,24350.0,24353.7,15990,F,2026.0,4.0,2026-04-22,10:05:59,I,,,16467360.0,
NIFTY,2026-04-22 10:06:00,24353.7,24356.0,24353.0,24356.0,7930,F,2026.0,4.0,2026-04-22,10:06:59,I,,,16467360.0,
NIFTY,2026-04-22 10:07:00,24356.0,24359.0,24354.0,24358.9,7280,F,2026.0,4.0,2026-04-22,10:07:59,I,,,16466190.0,
NIFTY,2026-04-22 10:08:00,24358.9,24359.0,24350.1,24353.7,7670,F,2026.0,4.0,2026-04-22,10:08:59,I,,,16466190.0,
NIFTY,2026-04-22 10:09:00,24353.7,24359.0,24352.0,24355.1,5850,F,2026.0,4.0,2026-04-22,10:09:59,I,,,16466190.0,
NIFTY,2026-04-22 10:10:00,24355.1,24369.9,24355.0,24366.9,14625,F,2026.0,4.0,2026-04-22,10:10:59,I,,,16467425.0,
NIFTY,2026-04-22 10:11:00,24366.9,24369.0,24354.0,24363.7,11505,F,2026.0,4.0,2026-04-22,10:11:59,I,,,16467425.0,
NIFTY,2026-04-22 10:12:00,24363.7,24366.0,24355.0,24355.0,7020,F,2026.0,4.0,2026-04-22,10:12:59,I,,,16467425.0,
