symbol,datetime,open,high,low,close,volume,DERIVATIVE_TYPE,YEAR,MONTH,DATE,TIME,expiry,option_type,strike,open_interest,ATM
NIFTY,2026-04-30 09:15:00,24065.0,24087.2,24039.0,24055.7,187460,F,2026.0,4.0,2026-04-30,09:15:59,I,,,14372475.0,
NIFTY,2026-04-30 09:16:00,24054.2,24060.0,24025.7,24025.7,77480,F,2026.0,4.0,2026-04-30,09:16:59,I,,,14372475.0,
NIFTY,2026-04-30 09:17:00,24025.1,24028.7,24017.0,24020.0,79950,F,2026.0,4.0,2026-04-30,09:17:59,I,,,14372475.0,
NIFTY,2026-04-30 09:18:00,24020.0,24026.3,24009.3,24011.0,170365,F,2026.0,4.0,2026-04-30,09:18:59,I,,,14510795.0,
NIFTY,2026-04-30 09:19:00,24011.2,24023.1,23988.1,23995.1,89050,F,2026.0,4.0,2026-04-30,09:19:59,I,,,14510795.0,
NIFTY,2026-04-30 09:20:00,23995.1,23999.9,23972.0,23972.6,70525,F,2026.0,4.0,2026-04-30,09:20:59,I,,,14510795.0,
NIFTY,2026-04-30 09:21:00,23972.6,23977.8,23951.0,23951.1,79625,F,2026.0,4.0,2026-04-30,09:21:59,I,,,14523600.0,
NIFTY,2026-04-30 09:22:00,23951.1,23959.4,23934.0,23940.0,107380,F,2026.0,4.0,2026-04-30,09:22:59,I,,,14523600.0,
NIFTY,2026-04-30 09:23:00,23940.0,23969.0,23940.0,23953.5,78130,F,2026.0,4.0,2026-04-30,09:23:59,I,,,14523600.0,
NIFTY,2026-04-30 09:24:00,23953.5,23967.2,23942.6,23959.6,82615,F,2026.0,4.0,2026-04-30,09:24:59,I,,,14619865.0,
NIFTY,2026-04-30 09:25:00,23959.6,23961.5,23947.0,23953.1,62205,F,2026.0,4.0,2026-04-30,09:25:59,I,,,14619865.0,
NIFTY,2026-04-30 09:26:00,23953.1,23966.7,23950.0,23954.6,41015,F,2026.0,4.0,2026-04-30,09:26:59,I,,,14619865.0,
NIFTY,2026-04-30 09:27:00,23954.6,23960.8,23936.0,23940.0,55900,F,2026.0,4.0,2026-04-30,09:27:59,I,,,14668875.0,
NIFTY,2026-04-30 09:28:00,23940.0,23950.0,23929.9,23945.1,58695,F,2026.0,4.0,2026-04-30,09:28:59,I,,,14668875.0,
NIFTY,2026-04-30 09:29:00,23945.1,23948.0,23930.4,23940.0,31005,F,2026.0,4.0,2026-04-30,09:29:59,I,,,14668875.0,
NIFTY,2026-04-30 09:30:00,23940.0,23945.3,23930.0,23945.3,26390,F,2026.0,4.0,2026-04-30,09:30:59,I,,,14682525.0,
NIFTY,2026-04-30 09:31:00,23945.3,23950.0,23935.0,23941.0,27820,F,2026.0,4.0,2026-04-30,09:31:59,I,,,14682525.0,
NIFTY,2026-04-30 09:32:00,23941.0,23969.9,23941.0,23967.0,23530,F,2026.0,4.0,2026-04-30,09:32:59,I,,,14682525.0,
NIFTY,2026-04-30 09:33:00,23967.0,23967.8,23954.4,23963.0,33995,F,2026.0,4.0,2026-04-30,09:33:59,I,,,14695525.0,
NIFTY,2026-04-30 09:34:00,23963.0,23980.0,23957.7,23980.0,39390,F,2026.0,4.0,2026-04-30,09:34:59,I,,,14695525.0,
