symbol,datetime,open,high,low,close,volume,DERIVATIVE_TYPE,YEAR,MONTH,DATE,TIME,expiry,option_type,strike,open_interest,ATM
NIFTY,2026-05-14 09:15:00,23524.9,23575.0,23520.0,23535.0,106015,F,2026.0,5.0,2026-05-14,09:15:59,I,,,18451225.0,
NIFTY,2026-05-14 09:16:00,23535.0,23569.9,23525.0,23559.3,69225,F,2026.0,5.0,2026-05-14,09:16:59,I,,,18460845.0,
NIFTY,2026-05-14 09:17:00,23559.3,23571.9,23550.0,23570.0,22165,F,2026.0,5.0,2026-05-14,09:17:59,I,,,18477615.0,
NIFTY,2026-05-14 09:18:00,23569.9,23585.0,23566.8,23578.5,38805,F,2026.0,5.0,2026-05-14,09:18:59,I,,,18471570.0,
NIFTY,2026-05-14 09:19:00,23578.5,23578.5,23557.9,23557.9,19370,F,2026.0,5.0,2026-05-14,09:19:59,I,,,18459675.0,
NIFTY,2026-05-14 09:20:00,23557.9,23584.9,23557.9,23570.0,19500,F,2026.0,5.0,2026-05-14,09:20:59,I,,,18455515.0,
NIFTY,2026-05-14 09:21:00,23570.0,23590.0,23569.7,23575.0,39065,F,2026.0,5.0,2026-05-14,09:21:59,I,,,18452720.0,
NIFTY,2026-05-14 09:22:00,23575.0,23595.0,23570.9,23588.2,21125,F,2026.0,5.0,2026-05-14,09:22:59,I,,,18450315.0,
NIFTY,2026-05-14 09:23:00,23588.2,23589.4,23569.5,23576.6,63700,F,2026.0,5.0,2026-05-14,09:23:59,I,,,18449600.0,
NIFTY,2026-05-14 09:24:00,23576.6,23585.0,23567.5,23579.6,19175,F,2026.0,5.0,2026-05-14,09:24:59,I,,,18473585.0,
NIFTY,2026-05-14 09:25:00,23579.6,23589.0,23575.0,23580.0,13065,F,2026.0,5.0,2026-05-14,09:25:59,I,,,18475535.0,
NIFTY,2026-05-14 09:26:00,23580.0,23598.0,23577.6,23593.6,18720,F,2026.0,5.0,2026-05-14,09:26:59,I,,,18476380.0,
NIFTY,2026-05-14 09:27:00,23593.6,23599.0,23585.0,23587.6,12545,F,2026.0,5.0,2026-05-14,09:27:59,I,,,18474300.0,
NIFTY,2026-05-14 09:28:00,23587.6,23594.1,23584.6,23591.4,13975,F,2026.0,5.0,2026-05-14,09:28:59,I,,,18461950.0,
NIFTY,2026-05-14 09:29:00,23591.4,23615.5,23588.6,23607.0,41340,F,2026.0,5.0,2026-05-14,09:29:59,I,,,18462665.0,
NIFTY,2026-05-14 09:30:00,23607.0,23610.0,23590.0,23590.0,44330,F,2026.0,5.0,2026-05-14,09:30:59,I,,,18450835.0,
NIFTY,2026-05-14 09:31:00,23590.0,23598.0,23581.0,23593.2,19695,F,2026.0,5.0,2026-05-14,09:31:59,I,,,18434325.0,
NIFTY,2026-05-14 09:32:00,23593.2,23600.0,23583.0,23591.0,7865,F,2026.0,5.0,2026-05-14,09:32:59,I,,,18441865.0,
NIFTY,2026-05-14 09:33:00,23586.1,23600.0,23584.6,23591.6,8450,F,2026.0,5.0,2026-05-14,09:33:59,I,,,18435950.0,
NIFTY,2026-05-14 09:34:00,23591.6,23600.0,23578.4,23578.6,17485,F,2026.0,5.0,2026-05-14,09:34:59,I,,,18438940.0,
NIFTY,2026-05-14 09:35:00,23578.6,23578.9,23573.5,23578.9,12155,F,2026.0,5.0,2026-05-14,09:35:59,I,,,18450250.0,
NIFTY,2026-05-14 09:36:00,23577.1,23585.0,23565.1,23566.0,13715,F,2026.0,5.0,2026-05-14,09:36:59,I,,,18453110.0,
NIFTY,2026-05-14 09:37:00,23566.0,23570.2,23550.0,23570.0,21580,F,2026.0,5.0,2026-05-14,09:37:59,I,,,18457270.0,
NIFTY,2026-05-14 09:38:00,23570.0,23570.2,23552.6,23555.6,10335,F,2026.0,5.0,2026-05-14,09:38:59,I,,,18450250.0,
NIFTY,2026-05-14 09:39:00,23552.8,23559.0,23541.0,23541.7,12610,F,2026.0,5.0,2026-05-14,09:39:59,I,,,18455450.0,
NIFTY,2026-05-14 09:40:00,23541.7,23542.0,23532.0,23538.1,16120,F,2026.0,5.0,2026-05-14,09:40:59,I,,,18458440.0,
NIFTY,2026-05-14 09:41:00,23538.1,23544.2,23530.4,23532.6,12935,F,2026.0,5.0,2026-05-14,09:41:59,I,,,18465265.0,
NIFTY,2026-05-14 09:42:00,23532.6,23533.3,23525.0,23533.3,15600,F,2026.0,5.0,2026-05-14,09:42:59,I,,,18465395.0,
NIFTY,2026-05-14 09:43:00,23533.3,23541.9,23527.7,23531.0,22815,F,2026.0,5.0,2026-05-14,09:43:59,I,,,18452525.0,
NIFTY,2026-05-14 09:44:00,23531.0,23534.6,23510.5,23515.8,22295,F,2026.0,5.0,2026-05-14,09:44:59,I,,,18459220.0,
