symbol,datetime,open,high,low,close,volume,DERIVATIVE_TYPE,YEAR,MONTH,DATE,TIME,expiry,option_type,strike,open_interest,ATM
NIFTY,2026-03-27 09:15:00,23160.0,23168.5,23095.3,23099.5,208780,F,2026.0,3.0,2026-03-27,09:15:59,I,,,12989535.0,
NIFTY,2026-03-27 09:16:00,23099.5,23114.0,23067.0,23114.0,121615,F,2026.0,3.0,2026-03-27,09:16:59,I,,,12981345.0,
NIFTY,2026-03-27 09:17:00,23114.0,23114.0,23090.0,23090.6,70720,F,2026.0,3.0,2026-03-27,09:17:59,I,,,12981345.0,
NIFTY,2026-03-27 09:18:00,23090.6,23090.6,23060.5,23063.4,93405,F,2026.0,3.0,2026-03-27,09:18:59,I,,,12981345.0,
NIFTY,2026-03-27 09:19:00,23063.4,23076.8,23052.6,23074.1,61880,F,2026.0,3.0,2026-03-27,09:19:59,I,,,12979785.0,
NIFTY,2026-03-27 09:20:00,23074.1,23078.2,23056.9,23071.6,76570,F,2026.0,3.0,2026-03-27,09:20:59,I,,,12979785.0,
NIFTY,2026-03-27 09:21:00,23071.6,23101.7,23065.8,23099.4,78065,F,2026.0,3.0,2026-03-27,09:21:59,I,,,12979785.0,
NIFTY,2026-03-27 09:22:00,23099.4,23113.6,23092.9,23098.2,81640,F,2026.0,3.0,2026-03-27,09:22:59,I,,,12959895.0,
NIFTY,2026-03-27 09:23:00,23098.2,23113.8,23095.0,23110.0,47385,F,2026.0,3.0,2026-03-27,09:23:59,I,,,12959895.0,
NIFTY,2026-03-27 09:24:00,23110.0,23114.0,23079.4,23085.9,57785,F,2026.0,3.0,2026-03-27,09:24:59,I,,,12959895.0,
NIFTY,2026-03-27 09:25:00,23080.2,23092.0,23075.0,23090.7,23660,F,2026.0,3.0,2026-03-27,09:25:59,I,,,12982775.0,
NIFTY,2026-03-27 09:26:00,23090.7,23099.0,23081.0,23085.0,19825,F,2026.0,3.0,2026-03-27,09:26:59,I,,,12982775.0,
NIFTY,2026-03-27 09:27:00,23085.0,23091.7,23080.0,23080.1,13910,F,2026.0,3.0,2026-03-27,09:27:59,I,,,12982775.0,
NIFTY,2026-03-27 09:28:00,23080.1,23086.0,23073.6,23082.3,26000,F,2026.0,3.0,2026-03-27,09:28:59,I,,,12990705.0,
NIFTY,2026-03-27 09:29:00,23082.3,23082.3,23070.0,23072.0,29185,F,2026.0,3.0,2026-03-27,09:29:59,I,,,12990705.0,
NIFTY,2026-03-27 09:30:00,23072.0,23072.0,23040.0,23047.9,80795,F,2026.0,3.0,2026-03-27,09:30:59,I,,,12990705.0,
NIFTY,2026-03-27 09:31:00,23047.9,23059.3,23042.4,23058.6,41860,F,2026.0,3.0,2026-03-27,09:31:59,I,,,12992525.0,
NIFTY,2026-03-27 09:32:00,23058.6,23076.2,23058.0,23066.2,29640,F,2026.0,3.0,2026-03-27,09:32:59,I,,,12992525.0,
NIFTY,2026-03-27 09:33:00,23066.2,23066.2,23048.3,23051.0,25545,F,2026.0,3.0,2026-03-27,09:33:59,I,,,12992525.0,
NIFTY,2026-03-27 09:34:00,23051.0,23051.9,23027.1,23030.1,47255,F,2026.0,3.0,2026-03-27,09:34:59,I,,,13000325.0,
NIFTY,2026-03-27 09:35:00,23030.1,23030.6,23020.0,23024.1,40430,F,2026.0,3.0,2026-03-27,09:35:59,I,,,13000325.0,
NIFTY,2026-03-27 09:36:00,23026.6,23028.4,23015.1,23026.9,39650,F,2026.0,3.0,2026-03-27,09:36:59,I,,,13000325.0,
NIFTY,2026-03-27 09:37:00,23026.9,23029.0,23010.0,23015.5,45305,F,2026.0,3.0,2026-03-27,09:37:59,I,,,13052520.0,
NIFTY,2026-03-27 09:38:00,23015.5,23020.0,23007.2,23012.5,44460,F,2026.0,3.0,2026-03-27,09:38:59,I,,,13052520.0,
NIFTY,2026-03-27 09:39:00,23012.5,23030.0,23005.1,23030.0,38220,F,2026.0,3.0,2026-03-27,09:39:59,I,,,13052520.0,
NIFTY,2026-03-27 09:40:00,23030.0,23044.0,23027.0,23030.0,90350,F,2026.0,3.0,2026-03-27,09:40:59,I,,,13135785.0,
NIFTY,2026-03-27 09:41:00,23030.0,23043.3,23030.0,23037.7,18655,F,2026.0,3.0,2026-03-27,09:41:59,I,,,13135785.0,
NIFTY,2026-03-27 09:42:00,23037.7,23048.0,23028.0,23043.0,22490,F,2026.0,3.0,2026-03-27,09:42:59,I,,,13135785.0,
NIFTY,2026-03-27 09:43:00,23043.0,23066.0,23043.0,23060.1,40885,F,2026.0,3.0,2026-03-27,09:43:59,I,,,13212810.0,
NIFTY,2026-03-27 09:44:00,23060.1,23063.0,23051.0,23056.1,36855,F,2026.0,3.0,2026-03-27,09:44:59,I,,,13212810.0,
NIFTY,2026-03-27 09:45:00,23056.1,23060.5,23040.0,23040.0,22945,F,2026.0,3.0,2026-03-27,09:45:59,I,,,13212810.0,
NIFTY,2026-03-27 09:46:00,23040.0,23045.0,23033.5,23042.4,19890,F,2026.0,3.0,2026-03-27,09:46:59,I,,,13242125.0,
NIFTY,2026-03-27 09:47:00,23042.4,23046.8,23032.0,23046.8,21710,F,2026.0,3.0,2026-03-27,09:47:59,I,,,13242125.0,
NIFTY,2026-03-27 09:48:00,23046.8,23054.3,23036.1,23046.4,34450,F,2026.0,3.0,2026-03-27,09:48:59,I,,,13242125.0,
NIFTY,2026-03-27 09:49:00,23046.4,23054.0,23040.0,23044.1,26650,F,2026.0,3.0,2026-03-27,09:49:59,I,,,13286000.0,
NIFTY,2026-03-27 09:50:00,23044.1,23044.1,23034.0,23042.0,22295,F,2026.0,3.0,2026-03-27,09:50:59,I,,,13286000.0,
NIFTY,2026-03-27 09:51:00,23042.0,23044.9,23035.0,23044.0,11050,F,2026.0,3.0,2026-03-27,09:51:59,I,,,13286000.0,
NIFTY,2026-03-27 09:52:00,23044.0,23045.4,23030.0,23039.2,39910,F,2026.0,3.0,2026-03-27,09:52:59,I,,,13296075.0,
NIFTY,2026-03-27 09:53:00,23039.2,23040.0,23026.3,23029.4,10790,F,2026.0,3.0,2026-03-27,09:53:59,I,,,13296075.0,
NIFTY,2026-03-27 09:54:00,23029.4,23030.3,23021.0,23022.1,7345,F,2026.0,3.0,2026-03-27,09:54:59,I,,,13296075.0,
NIFTY,2026-03-27 09:55:00,23020.0,23021.0,23012.0,23012.0,16900,F,2026.0,3.0,2026-03-27,09:55:59,I,,,13298870.0,
NIFTY,2026-03-27 09:56:00,23012.0,23016.8,23002.0,23005.0,30290,F,2026.0,3.0,2026-03-27,09:56:59,I,,,13298870.0,
NIFTY,2026-03-27 09:57:00,23005.0,23005.0,22992.6,22993.0,44980,F,2026.0,3.0,2026-03-27,09:57:59,I,,,13298870.0,
