symbol,datetime,open,high,low,close,volume,DERIVATIVE_TYPE,YEAR,MONTH,DATE,TIME,expiry,option_type,strike,open_interest,ATM
NIFTY,2026-01-23 09:15:00,25379.9,25379.9,25322.5,25335.1,47255,F,2026.0,1.0,2026-01-23,09:15:59,I,,,12272780.0,
NIFTY,2026-01-23 09:16:00,25335.1,25338.9,25302.3,25310.9,25025,F,2026.0,1.0,2026-01-23,09:16:59,I,,,12269595.0,
NIFTY,2026-01-23 09:17:00,25310.9,25321.0,25299.8,25302.0,29770,F,2026.0,1.0,2026-01-23,09:17:59,I,,,12269595.0,
NIFTY,2026-01-23 09:18:00,25302.0,25315.0,25287.1,25304.9,22035,F,2026.0,1.0,2026-01-23,09:18:59,I,,,12269595.0,
NIFTY,2026-01-23 09:19:00,25300.3,25316.4,25300.3,25308.0,19695,F,2026.0,1.0,2026-01-23,09:19:59,I,,,12277265.0,
NIFTY,2026-01-23 09:20:00,25308.0,25320.0,25295.0,25300.8,44200,F,2026.0,1.0,2026-01-23,09:20:59,I,,,12277265.0,
NIFTY,2026-01-23 09:21:00,25300.8,25315.0,25296.1,25310.0,6890,F,2026.0,1.0,2026-01-23,09:21:59,I,,,12277265.0,
NIFTY,2026-01-23 09:22:00,25310.0,25344.0,25310.0,25342.9,24765,F,2026.0,1.0,2026-01-23,09:22:59,I,,,12274665.0,
NIFTY,2026-01-23 09:23:00,25342.9,25355.0,25334.6,25336.1,34710,F,2026.0,1.0,2026-01-23,09:23:59,I,,,12274665.0,
NIFTY,2026-01-23 09:24:00,25336.1,25355.0,25333.4,25351.0,22685,F,2026.0,1.0,2026-01-23,09:24:59,I,,,12274665.0,
NIFTY,2026-01-23 09:25:00,25345.5,25369.9,25340.5,25360.5,36595,F,2026.0,1.0,2026-01-23,09:25:59,I,,,12295075.0,
NIFTY,2026-01-23 09:26:00,25360.5,25364.0,25353.0,25354.3,9750,F,2026.0,1.0,2026-01-23,09:26:59,I,,,12295075.0,
NIFTY,2026-01-23 09:27:00,25354.3,25358.0,25331.0,25331.0,13650,F,2026.0,1.0,2026-01-23,09:27:59,I,,,12295075.0,
NIFTY,2026-01-23 09:28:00,25331.0,25359.3,25329.1,25358.0,25350,F,2026.0,1.0,2026-01-23,09:28:59,I,,,12289355.0,
NIFTY,2026-01-23 09:29:00,25358.0,25369.8,25354.4,25369.5,28795,F,2026.0,1.0,2026-01-23,09:29:59,I,,,12289355.0,
NIFTY,2026-01-23 09:30:00,25369.5,25369.5,25346.7,25350.0,14430,F,2026.0,1.0,2026-01-23,09:30:59,I,,,12289355.0,
NIFTY,2026-01-23 09:31:00,25350.0,25355.0,25340.0,25352.9,8060,F,2026.0,1.0,2026-01-23,09:31:59,I,,,12283310.0,
NIFTY,2026-01-23 09:32:00,25352.9,25360.7,25346.6,25360.3,8905,F,2026.0,1.0,2026-01-23,09:32:59,I,,,12283310.0,
NIFTY,2026-01-23 09:33:00,25360.3,25364.5,25340.0,25343.7,9360,F,2026.0,1.0,2026-01-23,09:33:59,I,,,12283310.0,
