symbol,datetime,open,high,low,close,volume,DERIVATIVE_TYPE,YEAR,MONTH,DATE,TIME,expiry,option_type,strike,open_interest,ATM
NIFTY,2026-02-25 09:15:00,25655.0,25720.0,25655.0,25699.9,333515,F,2026.0,2.0,2026-02-25,09:15:59,I,,,13272870.0,
NIFTY,2026-02-25 09:16:00,25699.9,25708.0,25690.3,25697.5,84110,F,2026.0,2.0,2026-02-25,09:16:59,I,,,13272870.0,
NIFTY,2026-02-25 09:17:00,25697.5,25709.1,25695.7,25698.5,48750,F,2026.0,2.0,2026-02-25,09:17:59,I,,,13272870.0,
NIFTY,2026-02-25 09:18:00,25700.0,25709.0,25698.8,25706.0,35360,F,2026.0,2.0,2026-02-25,09:18:59,I,,,13242710.0,
NIFTY,2026-02-25 09:19:00,25706.0,25713.8,25700.0,25713.8,37115,F,2026.0,2.0,2026-02-25,09:19:59,I,,,13242710.0,
NIFTY,2026-02-25 09:20:00,25713.8,25725.0,25713.8,25719.0,61620,F,2026.0,2.0,2026-02-25,09:20:59,I,,,13242710.0,
NIFTY,2026-02-25 09:21:00,25719.0,25735.0,25708.4,25726.3,68835,F,2026.0,2.0,2026-02-25,09:21:59,I,,,13192140.0,
NIFTY,2026-02-25 09:22:00,25729.0,25735.0,25726.5,25728.3,58370,F,2026.0,2.0,2026-02-25,09:22:59,I,,,13192140.0,
NIFTY,2026-02-25 09:23:00,25728.3,25734.0,25723.6,25728.0,50830,F,2026.0,2.0,2026-02-25,09:23:59,I,,,13192140.0,
NIFTY,2026-02-25 09:24:00,25728.1,25733.6,25725.5,25733.6,25155,F,2026.0,2.0,2026-02-25,09:24:59,I,,,13161070.0,
NIFTY,2026-02-25 09:25:00,25734.0,25740.0,25730.9,25735.2,23205,F,2026.0,2.0,2026-02-25,09:25:59,I,,,13161070.0,
NIFTY,2026-02-25 09:26:00,25735.2,25750.0,25735.0,25749.9,47385,F,2026.0,2.0,2026-02-25,09:26:59,I,,,13161070.0,
NIFTY,2026-02-25 09:27:00,25748.6,25758.0,25746.6,25756.0,69420,F,2026.0,2.0,2026-02-25,09:27:59,I,,,13118170.0,
NIFTY,2026-02-25 09:28:00,25756.0,25760.0,25746.6,25746.6,52780,F,2026.0,2.0,2026-02-25,09:28:59,I,,,13118170.0,
NIFTY,2026-02-25 09:29:00,25746.6,25754.3,25744.0,25750.6,36205,F,2026.0,2.0,2026-02-25,09:29:59,I,,,13118170.0,
NIFTY,2026-02-25 09:30:00,25750.6,25759.1,25735.6,25746.4,38935,F,2026.0,2.0,2026-02-25,09:30:59,I,,,13085605.0,
NIFTY,2026-02-25 09:31:00,25750.0,25750.0,25737.4,25737.6,19435,F,2026.0,2.0,2026-02-25,09:31:59,I,,,13085605.0,
NIFTY,2026-02-25 09:32:00,25737.6,25745.0,25725.6,25735.8,31655,F,2026.0,2.0,2026-02-25,09:32:59,I,,,13085605.0,
NIFTY,2026-02-25 09:33:00,25735.8,25744.3,25726.1,25731.0,22815,F,2026.0,2.0,2026-02-25,09:33:59,I,,,13082290.0,
NIFTY,2026-02-25 09:34:00,25730.9,25747.0,25730.3,25744.0,18980,F,2026.0,2.0,2026-02-25,09:34:59,I,,,13082290.0,
NIFTY,2026-02-25 09:35:00,25744.0,25747.0,25735.7,25743.4,15990,F,2026.0,2.0,2026-02-25,09:35:59,I,,,13082290.0,
NIFTY,2026-02-25 09:36:00,25743.4,25748.0,25737.7,25741.9,12480,F,2026.0,2.0,2026-02-25,09:36:59,I,,,13068640.0,
NIFTY,2026-02-25 09:37:00,25741.9,25749.0,25740.9,25743.0,18265,F,2026.0,2.0,2026-02-25,09:37:59,I,,,13068640.0,
NIFTY,2026-02-25 09:38:00,25743.0,25743.0,25731.2,25731.5,20865,F,2026.0,2.0,2026-02-25,09:38:59,I,,,13068640.0,
NIFTY,2026-02-25 09:39:00,25731.5,25738.2,25731.2,25731.3,8515,F,2026.0,2.0,2026-02-25,09:39:59,I,,,13074620.0,
NIFTY,2026-02-25 09:40:00,25731.3,25745.0,25731.3,25738.0,19500,F,2026.0,2.0,2026-02-25,09:40:59,I,,,13074620.0,
NIFTY,2026-02-25 09:41:00,25738.0,25746.0,25728.6,25730.0,15145,F,2026.0,2.0,2026-02-25,09:41:59,I,,,13074620.0,
NIFTY,2026-02-25 09:42:00,25730.0,25736.6,25728.6,25729.8,9165,F,2026.0,2.0,2026-02-25,09:42:59,I,,,13069810.0,
NIFTY,2026-02-25 09:43:00,25729.8,25730.8,25722.0,25725.0,15730,F,2026.0,2.0,2026-02-25,09:43:59,I,,,13069810.0,
NIFTY,2026-02-25 09:44:00,25725.0,25725.0,25717.0,25718.0,14755,F,2026.0,2.0,2026-02-25,09:44:59,I,,,13069810.0,
NIFTY,2026-02-25 09:45:00,25718.0,25731.0,25716.0,25731.0,21190,F,2026.0,2.0,2026-02-25,09:45:59,I,,,13069810.0,
NIFTY,2026-02-25 09:46:00,25731.0,25739.5,25728.4,25734.0,9230,F,2026.0,2.0,2026-02-25,09:46:59,I,,,13061100.0,
NIFTY,2026-02-25 09:47:00,25734.0,25748.0,25732.9,25739.2,22295,F,2026.0,2.0,2026-02-25,09:47:59,I,,,13061100.0,
NIFTY,2026-02-25 09:48:00,25739.2,25745.0,25731.0,25738.0,6045,F,2026.0,2.0,2026-02-25,09:48:59,I,,,13061100.0,
NIFTY,2026-02-25 09:49:00,25738.0,25744.0,25730.1,25730.1,7410,F,2026.0,2.0,2026-02-25,09:49:59,I,,,13063765.0,
NIFTY,2026-02-25 09:50:00,25736.8,25740.0,25730.1,25736.1,4485,F,2026.0,2.0,2026-02-25,09:50:59,I,,,13063765.0,
NIFTY,2026-02-25 09:51:00,25736.1,25740.0,25735.0,25740.0,3640,F,2026.0,2.0,2026-02-25,09:51:59,I,,,13063765.0,
NIFTY,2026-02-25 09:52:00,25740.0,25745.0,25737.1,25742.4,5460,F,2026.0,2.0,2026-02-25,09:52:59,I,,,13067340.0,
NIFTY,2026-02-25 09:53:00,25740.5,25740.5,25726.0,25726.0,7735,F,2026.0,2.0,2026-02-25,09:53:59,I,,,13067340.0,
NIFTY,2026-02-25 09:54:00,25726.0,25735.0,25715.0,25732.1,20085,F,2026.0,2.0,2026-02-25,09:54:59,I,,,13067340.0,
NIFTY,2026-02-25 09:55:00,25732.1,25740.0,25729.5,25729.5,4095,F,2026.0,2.0,2026-02-25,09:55:59,I,,,13068185.0,
NIFTY,2026-02-25 09:56:00,25729.5,25742.1,25729.5,25742.1,6760,F,2026.0,2.0,2026-02-25,09:56:59,I,,,13068185.0,
NIFTY,2026-02-25 09:57:00,25742.1,25755.0,25740.0,25752.0,45890,F,2026.0,2.0,2026-02-25,09:57:59,I,,,13068185.0,
NIFTY,2026-02-25 09:58:00,25755.0,25760.0,25751.1,25754.0,29055,F,2026.0,2.0,2026-02-25,09:58:59,I,,,13058565.0,
NIFTY,2026-02-25 09:59:00,25754.0,25765.0,25752.8,25760.2,23400,F,2026.0,2.0,2026-02-25,09:59:59,I,,,13058565.0,
NIFTY,2026-02-25 10:00:00,25760.2,25770.0,25755.3,25770.0,47645,F,2026.0,2.0,2026-02-25,10:00:59,I,,,13058565.0,
NIFTY,2026-02-25 10:01:00,25766.6,25770.0,25761.6,25761.8,12090,F,2026.0,2.0,2026-02-25,10:01:59,I,,,13046280.0,
NIFTY,2026-02-25 10:02:00,25761.8,25769.0,25759.3,25768.0,12675,F,2026.0,2.0,2026-02-25,10:02:59,I,,,13046280.0,
NIFTY,2026-02-25 10:03:00,25768.0,25775.0,25766.6,25771.4,31330,F,2026.0,2.0,2026-02-25,10:03:59,I,,,13046280.0,
NIFTY,2026-02-25 10:04:00,25771.4,25779.0,25771.4,25779.0,41665,F,2026.0,2.0,2026-02-25,10:04:59,I,,,13054145.0,
NIFTY,2026-02-25 10:05:00,25774.0,25779.3,25773.2,25774.5,21515,F,2026.0,2.0,2026-02-25,10:05:59,I,,,13054145.0,
NIFTY,2026-02-25 10:06:00,25774.5,25783.0,25774.5,25783.0,30225,F,2026.0,2.0,2026-02-25,10:06:59,I,,,13054145.0,
NIFTY,2026-02-25 10:07:00,25783.0,25786.6,25780.0,25783.1,24310,F,2026.0,2.0,2026-02-25,10:07:59,I,,,13055055.0,
NIFTY,2026-02-25 10:08:00,25783.1,25783.1,25775.6,25781.0,11180,F,2026.0,2.0,2026-02-25,10:08:59,I,,,13055055.0,
NIFTY,2026-02-25 10:09:00,25781.0,25787.0,25777.7,25785.9,21125,F,2026.0,2.0,2026-02-25,10:09:59,I,,,13055055.0,
NIFTY,2026-02-25 10:10:00,25785.9,25787.8,25777.1,25784.6,13845,F,2026.0,2.0,2026-02-25,10:10:59,I,,,13048490.0,
NIFTY,2026-02-25 10:11:00,25784.6,25787.3,25775.5,25779.1,19175,F,2026.0,2.0,2026-02-25,10:11:59,I,,,13048490.0,
NIFTY,2026-02-25 10:12:00,25779.1,25785.4,25778.2,25784.4,15405,F,2026.0,2.0,2026-02-25,10:12:59,I,,,13048490.0,
NIFTY,2026-02-25 10:13:00,25784.4,25790.0,25783.0,25789.0,24180,F,2026.0,2.0,2026-02-25,10:13:59,I,,,13037440.0,
NIFTY,2026-02-25 10:14:00,25789.0,25792.0,25783.1,25786.2,25610,F,2026.0,2.0,2026-02-25,10:14:59,I,,,13037440.0,
NIFTY,2026-02-25 10:15:00,25786.2,25799.0,25786.2,25799.0,58240,F,2026.0,2.0,2026-02-25,10:15:59,I,,,13037440.0,
NIFTY,2026-02-25 10:16:00,25799.0,25810.0,25798.6,25809.0,111345,F,2026.0,2.0,2026-02-25,10:16:59,I,,,13012805.0,
NIFTY,2026-02-25 10:17:00,25809.0,25817.8,25804.8,25805.0,45890,F,2026.0,2.0,2026-02-25,10:17:59,I,,,13012805.0,
NIFTY,2026-02-25 10:18:00,25807.0,25812.0,25802.1,25804.7,16185,F,2026.0,2.0,2026-02-25,10:18:59,I,,,13012805.0,
NIFTY,2026-02-25 10:19:00,25804.7,25807.9,25794.0,25799.8,23595,F,2026.0,2.0,2026-02-25,10:19:59,I,,,12986155.0,
NIFTY,2026-02-25 10:20:00,25797.1,25800.0,25791.3,25797.5,22490,F,2026.0,2.0,2026-02-25,10:20:59,I,,,12986155.0,
NIFTY,2026-02-25 10:21:00,25797.5,25799.0,25790.3,25790.3,34905,F,2026.0,2.0,2026-02-25,10:21:59,I,,,12986155.0,
