symbol,datetime,open,high,low,close,volume,DERIVATIVE_TYPE,YEAR,MONTH,DATE,TIME,expiry,option_type,strike,open_interest,ATM
NIFTY,2026-02-02 09:15:00,24800.0,24829.2,24765.2,24809.5,149175,F,2026.0,2.0,2026-02-02,09:15:59,I,,,18760950.0,
NIFTY,2026-02-02 09:16:00,24808.1,24846.0,24800.9,24829.7,77285,F,2026.0,2.0,2026-02-02,09:16:59,I,,,18755555.0,
NIFTY,2026-02-02 09:17:00,24836.6,24865.0,24835.0,24855.4,77610,F,2026.0,2.0,2026-02-02,09:17:59,I,,,18755555.0,
NIFTY,2026-02-02 09:18:00,24852.9,24857.0,24833.1,24840.1,41340,F,2026.0,2.0,2026-02-02,09:18:59,I,,,18755555.0,
NIFTY,2026-02-02 09:19:00,24840.2,24870.0,24840.2,24863.3,65910,F,2026.0,2.0,2026-02-02,09:19:59,I,,,18728450.0,
NIFTY,2026-02-02 09:20:00,24866.5,24898.2,24863.2,24885.0,95680,F,2026.0,2.0,2026-02-02,09:20:59,I,,,18728450.0,
NIFTY,2026-02-02 09:21:00,24885.0,24897.5,24873.7,24893.7,97760,F,2026.0,2.0,2026-02-02,09:21:59,I,,,18728450.0,
NIFTY,2026-02-02 09:22:00,24893.7,24930.0,24893.7,24915.8,101595,F,2026.0,2.0,2026-02-02,09:22:59,I,,,18753475.0,
NIFTY,2026-02-02 09:23:00,24919.1,24949.6,24913.5,24945.0,84370,F,2026.0,2.0,2026-02-02,09:23:59,I,,,18753475.0,
NIFTY,2026-02-02 09:24:00,24945.0,24949.9,24933.1,24940.8,70005,F,2026.0,2.0,2026-02-02,09:24:59,I,,,18753475.0,
NIFTY,2026-02-02 09:25:00,24947.6,24948.8,24899.0,24907.6,132470,F,2026.0,2.0,2026-02-02,09:25:59,I,,,18750290.0,
NIFTY,2026-02-02 09:26:00,24914.9,24930.0,24913.5,24923.6,58565,F,2026.0,2.0,2026-02-02,09:26:59,I,,,18750290.0,
NIFTY,2026-02-02 09:27:00,24923.6,24927.9,24893.6,24899.3,51610,F,2026.0,2.0,2026-02-02,09:27:59,I,,,18750290.0,
NIFTY,2026-02-02 09:28:00,24900.7,24925.9,24887.0,24922.9,52520,F,2026.0,2.0,2026-02-02,09:28:59,I,,,18805410.0,
NIFTY,2026-02-02 09:29:00,24923.3,24927.0,24906.7,24920.0,66430,F,2026.0,2.0,2026-02-02,09:29:59,I,,,18805410.0,
NIFTY,2026-02-02 09:30:00,24916.7,24944.5,24913.4,24944.5,47840,F,2026.0,2.0,2026-02-02,09:30:59,I,,,18805410.0,
