symbol,datetime,open,high,low,close,volume,DERIVATIVE_TYPE,YEAR,MONTH,DATE,TIME,expiry,option_type,strike,open_interest,ATM
NIFTY,2026-03-23 09:15:00,22821.0,22839.9,22665.6,22666.1,404755,F,2026.0,3.0,2026-03-23,09:15:59,I,,,17171505.0,
NIFTY,2026-03-23 09:16:00,22665.6,22700.0,22645.8,22700.0,130585,F,2026.0,3.0,2026-03-23,09:16:59,I,,,17208035.0,
NIFTY,2026-03-23 09:17:00,22700.0,22720.0,22699.5,22716.4,99775,F,2026.0,3.0,2026-03-23,09:17:59,I,,,17208035.0,
NIFTY,2026-03-23 09:18:00,22716.4,22717.4,22700.0,22701.0,133705,F,2026.0,3.0,2026-03-23,09:18:59,I,,,17208035.0,
NIFTY,2026-03-23 09:19:00,22700.1,22708.6,22695.0,22696.0,69615,F,2026.0,3.0,2026-03-23,09:19:59,I,,,17302870.0,
NIFTY,2026-03-23 09:20:00,22696.0,22718.4,22690.0,22715.7,75010,F,2026.0,3.0,2026-03-23,09:20:59,I,,,17302870.0,
NIFTY,2026-03-23 09:21:00,22715.7,22738.0,22704.7,22732.1,82095,F,2026.0,3.0,2026-03-23,09:21:59,I,,,17302870.0,
NIFTY,2026-03-23 09:22:00,22732.1,22747.1,22719.6,22720.5,110760,F,2026.0,3.0,2026-03-23,09:22:59,I,,,17334460.0,
NIFTY,2026-03-23 09:23:00,22722.3,22742.6,22722.3,22736.5,47320,F,2026.0,3.0,2026-03-23,09:23:59,I,,,17334460.0,
NIFTY,2026-03-23 09:24:00,22736.5,22741.0,22710.4,22711.0,62075,F,2026.0,3.0,2026-03-23,09:24:59,I,,,17334460.0,
NIFTY,2026-03-23 09:25:00,22711.0,22728.6,22710.0,22720.0,39325,F,2026.0,3.0,2026-03-23,09:25:59,I,,,17323345.0,
NIFTY,2026-03-23 09:26:00,22720.0,22728.9,22712.0,22722.0,27560,F,2026.0,3.0,2026-03-23,09:26:59,I,,,17323345.0,
NIFTY,2026-03-23 09:27:00,22722.0,22736.2,22720.6,22730.9,18980,F,2026.0,3.0,2026-03-23,09:27:59,I,,,17323345.0,
NIFTY,2026-03-23 09:28:00,22726.9,22730.8,22712.0,22718.0,18005,F,2026.0,3.0,2026-03-23,09:28:59,I,,,17314960.0,
NIFTY,2026-03-23 09:29:00,22718.0,22725.0,22715.0,22715.0,16185,F,2026.0,3.0,2026-03-23,09:29:59,I,,,17314960.0,
NIFTY,2026-03-23 09:30:00,22718.0,22732.2,22709.6,22723.1,54080,F,2026.0,3.0,2026-03-23,09:30:59,I,,,17314960.0,
NIFTY,2026-03-23 09:31:00,22723.1,22730.0,22710.4,22716.6,27885,F,2026.0,3.0,2026-03-23,09:31:59,I,,,17311710.0,
NIFTY,2026-03-23 09:32:00,22716.6,22720.4,22710.0,22715.6,30940,F,2026.0,3.0,2026-03-23,09:32:59,I,,,17311710.0,
NIFTY,2026-03-23 09:33:00,22715.6,22733.9,22715.0,22720.0,64350,F,2026.0,3.0,2026-03-23,09:33:59,I,,,17311710.0,
NIFTY,2026-03-23 09:34:00,22720.0,22725.3,22715.0,22725.0,8385,F,2026.0,3.0,2026-03-23,09:34:59,I,,,17293835.0,
NIFTY,2026-03-23 09:35:00,22725.0,22742.7,22713.4,22742.7,38935,F,2026.0,3.0,2026-03-23,09:35:59,I,,,17293835.0,
NIFTY,2026-03-23 09:36:00,22742.7,22758.0,22728.7,22753.7,37765,F,2026.0,3.0,2026-03-23,09:36:59,I,,,17293835.0,
NIFTY,2026-03-23 09:37:00,22753.7,22755.7,22735.0,22740.0,16055,F,2026.0,3.0,2026-03-23,09:37:59,I,,,17286815.0,
NIFTY,2026-03-23 09:38:00,22740.0,22743.7,22726.7,22736.3,11635,F,2026.0,3.0,2026-03-23,09:38:59,I,,,17286815.0,
NIFTY,2026-03-23 09:39:00,22736.3,22736.3,22720.2,22722.1,22750,F,2026.0,3.0,2026-03-23,09:39:59,I,,,17286815.0,
NIFTY,2026-03-23 09:40:00,22722.1,22730.1,22707.3,22707.3,28795,F,2026.0,3.0,2026-03-23,09:40:59,I,,,17291820.0,
NIFTY,2026-03-23 09:41:00,22707.3,22721.6,22705.2,22717.2,32045,F,2026.0,3.0,2026-03-23,09:41:59,I,,,17291820.0,
NIFTY,2026-03-23 09:42:00,22717.2,22717.2,22700.0,22705.7,27170,F,2026.0,3.0,2026-03-23,09:42:59,I,,,17291820.0,
NIFTY,2026-03-23 09:43:00,22705.7,22712.0,22700.6,22700.6,14170,F,2026.0,3.0,2026-03-23,09:43:59,I,,,17302870.0,
NIFTY,2026-03-23 09:44:00,22700.6,22717.9,22693.4,22715.5,35815,F,2026.0,3.0,2026-03-23,09:44:59,I,,,17302870.0,
NIFTY,2026-03-23 09:45:00,22715.5,22715.5,22696.3,22703.7,16835,F,2026.0,3.0,2026-03-23,09:45:59,I,,,17302870.0,
NIFTY,2026-03-23 09:46:00,22703.7,22708.7,22695.2,22699.0,11505,F,2026.0,3.0,2026-03-23,09:46:59,I,,,17308720.0,
NIFTY,2026-03-23 09:47:00,22699.0,22702.0,22680.7,22686.0,37440,F,2026.0,3.0,2026-03-23,09:47:59,I,,,17308720.0,
NIFTY,2026-03-23 09:48:00,22686.0,22690.6,22663.1,22670.0,41405,F,2026.0,3.0,2026-03-23,09:48:59,I,,,17308720.0,
NIFTY,2026-03-23 09:49:00,22670.0,22673.0,22663.8,22670.0,44850,F,2026.0,3.0,2026-03-23,09:49:59,I,,,17319055.0,
NIFTY,2026-03-23 09:50:00,22670.0,22671.7,22661.0,22663.9,15730,F,2026.0,3.0,2026-03-23,09:50:59,I,,,17319055.0,
NIFTY,2026-03-23 09:51:00,22663.9,22670.0,22655.9,22655.9,27495,F,2026.0,3.0,2026-03-23,09:51:59,I,,,17319055.0,
NIFTY,2026-03-23 09:52:00,22656.0,22666.2,22650.0,22663.9,40040,F,2026.0,3.0,2026-03-23,09:52:59,I,,,17331145.0,
NIFTY,2026-03-23 09:53:00,22664.0,22664.3,22640.0,22642.0,37570,F,2026.0,3.0,2026-03-23,09:53:59,I,,,17331145.0,
NIFTY,2026-03-23 09:54:00,22642.0,22642.0,22625.0,22629.0,46280,F,2026.0,3.0,2026-03-23,09:54:59,I,,,17331145.0,
NIFTY,2026-03-23 09:55:00,22629.0,22633.1,22619.9,22631.0,93275,F,2026.0,3.0,2026-03-23,09:55:59,I,,,17369170.0,
NIFTY,2026-03-23 09:56:00,22631.0,22635.2,22612.0,22620.0,34320,F,2026.0,3.0,2026-03-23,09:56:59,I,,,17369170.0,
NIFTY,2026-03-23 09:57:00,22620.0,22620.0,22598.8,22605.5,117715,F,2026.0,3.0,2026-03-23,09:57:59,I,,,17369170.0,
NIFTY,2026-03-23 09:58:00,22605.5,22635.0,22605.5,22625.7,32500,F,2026.0,3.0,2026-03-23,09:58:59,I,,,17502485.0,
NIFTY,2026-03-23 09:59:00,22625.7,22625.7,22594.7,22600.4,30550,F,2026.0,3.0,2026-03-23,09:59:59,I,,,17502485.0,
